cuneichar,cuneicharAltLabel,cuneicharLabel,phoneticValues,oslIDs
http://www.wikidata.org/entity/Q87557406,"CUNEIFORM SIGN MUSH OVER MUSH TIMES GA, U+12520",𒔠,,o0000628
http://www.wikidata.org/entity/Q87557413,"CUNEIFORM SIGN NINDA2 TIMES GUL, U+12524",𒔤,,o0002103
http://www.wikidata.org/entity/Q87557349,"CUNEIFORM SIGN LAK-617 TIMES KU3, U+12505",𒔅,,o0001867
http://www.wikidata.org/entity/Q87557416,"CUNEIFORM SIGN NINDA2 TIMES HI, U+12525",𒔥,,o0002104
http://www.wikidata.org/entity/Q87555667,"CUNEIFORM SIGN IM SQUARED, U+12152",𒅒,"ahud, merimer₄, merimeri₄, mermer₄, mermeri₄",o0000649
http://www.wikidata.org/entity/Q87555679,"CUNEIFORM SIGN KA TIMES AD, U+12159",𒅙,akₓ,o0001610
http://www.wikidata.org/entity/Q87555690,"CUNEIFORM SIGN KA TIMES BI, U+1215F",𒅟,,o0001616
http://www.wikidata.org/entity/Q87557441,"CUNEIFORM SIGN SAG TIMES TAK4, U+12530",𒔰,,o0002286
http://www.wikidata.org/entity/Q87557446,"CUNEIFORM SIGN SHE OVER SHE, U+12532",𒔲,,o0002709
http://www.wikidata.org/entity/Q87557418,"CUNEIFORM SIGN NINDA2 TIMES KESH2, U+12526",𒔦,gur₂₃,o0002105
http://www.wikidata.org/entity/Q87557427,"CUNEIFORM SIGN NINDA2 TIMES U, U+1252A",𒔪,,o0002113
http://www.wikidata.org/entity/Q87557432,"CUNEIFORM SIGN NINDA2 TIMES URUDA, U+1252C",𒔬,gurmi,o0002112
http://www.wikidata.org/entity/Q87557443,"CUNEIFORM SIGN SHA6 TENU, U+12531",𒔱,,o0002830
http://www.wikidata.org/entity/Q87555776,"CUNEIFORM SIGN KA TIMES UMUM TIMES PA, U+1218A",𒆊,gudedde,o0001663
http://www.wikidata.org/entity/Q87555809,"CUNEIFORM SIGN KAM4, U+1219B",𒆛,"gam₃, kam₄",o0000273
http://www.wikidata.org/entity/Q87557050,"CUNEIFORM NUMERIC SIGN ONE EIGHTH ASH, U+1245F",𒑟,"1/8, f₃",o0000183
http://www.wikidata.org/entity/Q87555831,"CUNEIFORM SIGN KIN, U+121A5",𒆥,"ken, kin, qi, saka, qin, qe, gur₁₀, saga₁₁, kiŋ₂, ki₉, kig₂, kimₓ, kinga, kun₁₀, sag₁₁, seg₁₈, sig₁₈, siga₁₈",o0000282
http://www.wikidata.org/entity/Q87555850,"CUNEIFORM SIGN KU3, U+121AC",𒆬,"kug, kuk, ku₃, kuŋ, qu₅",o0000296
http://www.wikidata.org/entity/Q87557084,"CUNEIFORM PUNCTUATION SIGN VERTICAL COLON, U+12471",𒑱,":, p₂",o0000506
http://www.wikidata.org/entity/Q87555856,"CUNEIFORM SIGN KU4 VARIANT FORM, U+121AE",𒆮,ku₄~a,o0000297
http://www.wikidata.org/entity/Q87555871,"CUNEIFORM SIGN KUSHU2, U+121B5",𒆵,"kušu₂, kuia₃, kuš₉, kuša, uh₃",o0000295
http://www.wikidata.org/entity/Q87555868,"CUNEIFORM SIGN KUR OPPOSING KUR, U+121B4",𒆴,"gudibir₂, lamhu",o0001762
http://www.wikidata.org/entity/Q87557100,"CUNEIFORM SIGN BAHAR2 TIMES AB2, U+12484",𒒄,,o0000898
http://www.wikidata.org/entity/Q87555876,"La, CUNEIFORM SIGN LA, U+121B7",𒆷,"la, šika, šikₓ",o0000305
http://www.wikidata.org/entity/Q87557123,"CUNEIFORM SIGN DUG TIMES DIN, U+12490",𒒐,,o0001012
http://www.wikidata.org/entity/Q87555898,"CUNEIFORM SIGN LAGAB TIMES BAD, U+121C0",𒇀,"gigir, gigira, pu₆, tul₈",o0001804
http://www.wikidata.org/entity/Q87555901,"CUNEIFORM SIGN LAGAB TIMES DAR, U+121C2",𒇂,"sidug, gala₁₁, kala₁₀, sidugga",o0001806
http://www.wikidata.org/entity/Q87555905,"CUNEIFORM SIGN LAGAB TIMES GA, U+121C4",𒇄,"sidug₂, siduga₂, sidugga₂",o0001809
http://www.wikidata.org/entity/Q87555910,"CUNEIFORM SIGN LAGAB TIMES GUD, U+121C6",𒇆,"šurum₃, ganam₅, dib₅, gana₅, šara₄, šurim₃, šuru₃, šurun₃, uaₓ, uʾ₃, ʾu₃",o0001811
http://www.wikidata.org/entity/Q87556308,"CUNEIFORM SIGN SAG, U+12295",𒊕,"saq, saga, dunga, san, res, sag, ris, sak, saggar, dul₇, reš, rēšu, riš, sa₁₂, ša₂₄, šag, šak, samₓ, saŋ, saŋa, saŋŋar, šaq, sur₁₄",o0000518
http://www.wikidata.org/entity/Q87555908,"CUNEIFORM SIGN LAGAB TIMES GAR, U+121C5",𒇅,"abbarₓ, ambarₓ, aslumₓ, ašteₓ, asₓ, delen₃, delena₃, dilim₅, dilin₃, dilina₃, duruna₄, guninₓ, immindu₂, inda₄, kuninₓ, ninda₄, nindu, ninindu, tinur₃, umunₓ, zugₓ",o0001808
http://www.wikidata.org/entity/Q87555007,"CUNEIFORM SIGN A TIMES LAGAR GUNU, U+12006",𒀆,šedu₃,o0000850
http://www.wikidata.org/entity/Q87555914,"CUNEIFORM SIGN LAGAB TIMES HAL, U+121C9",𒇉,"namma, engur, zikum, angur, bunig₃, buniŋ₃, gilugu, gur₂₂, i₈, id₃, lammu₆, nammu, zigum, zikumuₓ",o0001814
http://www.wikidata.org/entity/Q87555010,"CUNEIFORM SIGN A TIMES MUSH, U+12007",𒀇,"amuš, amuša, emuš",o0000851
http://www.wikidata.org/entity/Q87555917,"CUNEIFORM SIGN LAGAB TIMES HI TIMES NUN, U+121CA",𒇊,umun₆,o0001816
http://www.wikidata.org/entity/Q87555923,"CUNEIFORM SIGN LAGAB TIMES IM PLUS HA, U+121CD",𒇍,ellamkuš₅,o0001781
http://www.wikidata.org/entity/Q87557160,"CUNEIFORM SIGN DUG TIMES PI, U+124A6",𒒦,šugurₓ,o0001031
http://www.wikidata.org/entity/Q87555028,"CUNEIFORM SIGN AB TIMES IMIN, U+12011",𒀑,"ešemen₄, ešemin₄",o0000751
http://www.wikidata.org/entity/Q87557171,"CUNEIFORM SIGN ESH2 CROSSING ESH2, U+124AC",𒒬,,o0001124
http://www.wikidata.org/entity/Q87555953,"CUNEIFORM SIGN LAGAB TIMES NE, U+121DB",𒇛,udub,o0001831
http://www.wikidata.org/entity/Q87555956,"CUNEIFORM SIGN LAGAB TIMES SHE PLUS SUM, U+121DC",𒇜,"šerimsur, šerinsur, zar₇",o0001791
http://www.wikidata.org/entity/Q87555960,"CUNEIFORM SIGN LAGAB TIMES SHITA PLUS GISH TENU, U+121DE",𒇞,"me₉, muššagana₂, sagdudu, sagduduₓ, saŋduduₓ",o0001794
http://www.wikidata.org/entity/Q87555970,"CUNEIFORM SIGN LAGAB TIMES TE PLUS A PLUS SU PLUS NA, U+121E4",𒇤,šedur,o0001785
http://www.wikidata.org/entity/Q87555070,"CUNEIFORM SIGN AL TIMES HA, U+12024",𒀤,hibira,o0000785
http://www.wikidata.org/entity/Q87555074,"CUNEIFORM SIGN AL TIMES KI, U+12026",𒀦,"bal₄, dubal₂",o0000787
http://www.wikidata.org/entity/Q87555079,"CUNEIFORM SIGN ALAN, U+12029",𒀩,"alan, alag, alam, al₂, alala, alaŋ, belili, bišeba₂, bišebi₂, kaššeba₂, kaššebi₂",o0000095
http://www.wikidata.org/entity/Q87555076,"CUNEIFORM SIGN AL TIMES SHE, U+12027",𒀧,il₆,o0000790
http://www.wikidata.org/entity/Q87555989,"CUNEIFORM SIGN LAGAR TIMES SHE PLUS SUM, U+121EE",𒇮,"lugud₄, suhirim, suhirin",o0001851
http://www.wikidata.org/entity/Q87557226,"CUNEIFORM SIGN GA2 TIMES SHIM, U+124C7",𒓇,halubₓ,o0001332
http://www.wikidata.org/entity/Q87557235,"CUNEIFORM SIGN GU2 TIMES IGI GUNU, U+124CC",𒓌,,o0001429
http://www.wikidata.org/entity/Q87555096,"CUNEIFORM SIGN AN PLUS NAGA SQUARED, U+12031",𒀱,dalhamun₄,o0000643
http://www.wikidata.org/entity/Q87556029,"CUNEIFORM SIGN LU2 TIMES GAN2 TENU, U+12202",𒈂,"heš₅, šaga, šaŋa, še₂₉",o0001973
http://www.wikidata.org/entity/Q87557266,"CUNEIFORM SIGN LAK-079 OVER LAK-079 GUNU, U+124DC",𒓜,,o0025789
http://www.wikidata.org/entity/Q87555138,"CUNEIFORM SIGN BAL OVER BAL, U+12045",𒁅,,o0000901
http://www.wikidata.org/entity/Q87556054,"CUNEIFORM SIGN LU2 TIMES SIK2 PLUS BU, U+1220F",𒈏,,o0001963
http://www.wikidata.org/entity/Q87557289,"CUNEIFORM SIGN LAK-228, U+124E6",𒓦,,o0000330
http://www.wikidata.org/entity/Q87556065,"CUNEIFORM SIGN LU2 SQUARED, U+12214",𒈔,"pagra₃, daparaₓ, kapara₃, karašₓ",o0000651
http://www.wikidata.org/entity/Q87555160,"CUNEIFORM SIGN BULUG, U+12051",𒁑,"bulug, magar, bu₉, buluŋ, magara, mangara, muš₆, nagarₓ, niŋinₓ",o0000128
http://www.wikidata.org/entity/Q87555021,"CUNEIFORM SIGN AB TIMES GAL, U+1200D",𒀍,"ešgal, erigal, irigal, unugi₂, urugal",o0000747
http://www.wikidata.org/entity/Q87556073,"CUNEIFORM SIGN LUGAL OVER LUGAL, U+12218",𒈘,"dadrum, adamen₂, adamin₂, kukuₓ",o0001912
http://www.wikidata.org/entity/Q87557310,"CUNEIFORM SIGN LAK-449, U+124F1",𒓱,,o0002142
http://www.wikidata.org/entity/Q87557314,"CUNEIFORM SIGN LAK-449 TIMES IGI, U+124F3",𒓳,,o0001858
http://www.wikidata.org/entity/Q87555029,"CUNEIFORM SIGN AB TIMES LAGAB, U+12012",𒀒,,o0000752
http://www.wikidata.org/entity/Q87555034,"CUNEIFORM SIGN AB TIMES SHESH, U+12013",𒀓,zi₄,o0000755
http://www.wikidata.org/entity/Q87557312,"CUNEIFORM SIGN LAK-449 TIMES GU, U+124F2",𒓲,,o0001857
http://www.wikidata.org/entity/Q87555186,"CUNEIFORM SIGN DAG KISIM5 TIMES GI, U+1205D",𒁝,"keš₇, kiši₇",o0000955
http://www.wikidata.org/entity/Q87555041,"CUNEIFORM SIGN AB2 TIMES BALAG, U+12017",𒀗,"liliz, lilis",o0000765
http://www.wikidata.org/entity/Q87557325,"CUNEIFORM SIGN LAK-457, U+124F8",𒓸,,o0000377
http://www.wikidata.org/entity/Q87557331,"CUNEIFORM SIGN LAK-490, U+124FB",𒓻,ga'ar,o0000384
http://www.wikidata.org/entity/Q87555052,"CUNEIFORM SIGN AD, U+1201C, At (cuneiform)",𒀜,"ad, ada, at, ab₃, aba₃, ap₃, aṭ",o0000092
http://www.wikidata.org/entity/Q87555057,"CUNEIFORM SIGN AK TIMES ERIN2, U+1201E",𒀞,"me₃, me₁₁, me₆",o0000777
http://www.wikidata.org/entity/Q87555485,"CUNEIFORM SIGN GAR, U+120FB",𒃻,"gara, gar, ninda, menari, ŋar, niŋ₂, ga₄, garak₅, inda₃, inta₃, kar₅, mar₃, mu₈, neq₂, ni₃, nig₂, nigiₓ, nik₂, nim₅, nin₆, nindan, nindanaₓ, ninni₃, niŋdanaₓ, niŋdanₓ, niq₂, niqiₓ, nita₄, qar₃, qara₃, sa₁₅, ša₂, šikin, šu₇",o0000202
http://www.wikidata.org/entity/Q87555061,"CUNEIFORM SIGN AL, U+12020",𒀠,"al, ala₃, il₁₀, mah₂, maha₂",o0000094
http://www.wikidata.org/entity/Q87555064,"CUNEIFORM SIGN AL TIMES AL, U+12021",𒀡,bal₃,o0000782
http://www.wikidata.org/entity/Q87557350,"CUNEIFORM SIGN LAK-617 TIMES LA, U+12506",𒔆,,o0001868
http://www.wikidata.org/entity/Q87556119,"CUNEIFORM SIGN MUNSUB, U+12230",𒈰,"munsub, munšub, musub, šub₄, sub₅, sumur₃",o0000460
http://www.wikidata.org/entity/Q87555068,"CUNEIFORM SIGN AL TIMES GISH, U+12023",𒀣,"gišbar, gišmaš, ŋešmaš",o0000784
http://www.wikidata.org/entity/Q87555213,"CUNEIFORM SIGN DAG KISIM5 TIMES PAP PLUS PAP, U+12069",𒁩,"rapiku, rapiqu",o0000947
http://www.wikidata.org/entity/Q87557355,"CUNEIFORM SIGN LAK-617 TIMES TE, U+12508",𒔈,,o0001871
http://www.wikidata.org/entity/Q87555223,"CUNEIFORM SIGN DAR, U+1206F",𒁯,"dar, dara₆, daš₄, dir₂, gun₃, gunu₃, tar₂, ṭar₂, tir₃, ṭir₄",o0000135
http://www.wikidata.org/entity/Q87555087,"AN, Dingir, CUNEIFORM SIGN AN, U+1202D",𒀭,an,o0000099
http://www.wikidata.org/entity/Q87555089,"CUNEIFORM SIGN AN OVER AN, U+1202E",𒀮,"nap, nab, tillaₓ",o0000796
http://www.wikidata.org/entity/Q87556141,"CUNEIFORM SIGN MUSH3 TIMES DI, U+1223C",𒈼,,o0002040
http://www.wikidata.org/entity/Q87556146,"CUNEIFORM SIGN NA2, U+1223F",𒈿,"nud, daramₓ, na₂, nad₃, ne₇, ni-ir, nu₂, ŋešnu₃, timuaₓ",o0000476
http://www.wikidata.org/entity/Q87556150,"CUNEIFORM SIGN NAGA INVERTED, U+12241",𒉁,"teme₂, temeₓ",o0000471
http://www.wikidata.org/entity/Q87557381,"CUNEIFORM SIGN LAK-648 TIMES PAP PLUS PAP PLUS LU3, U+12513",𒔓,,o0001875
http://www.wikidata.org/entity/Q87556154,"CUNEIFORM SIGN NAGA OPPOSING NAGA, U+12243",𒉃,"dalhamun₇, hamun",o0002052
http://www.wikidata.org/entity/Q87555112,"CUNEIFORM SIGN ASH ZIDA TENU, U+12039",𒀹,"ubu, 1/2(iku), aš₁₁, del₄, dele₄, deš₅, dil₄, dili₄, eš₁₈, ge₂₂, ge₂₃, iš₈, sagtag₃, sagtak₃, santa₃, santag₃, santak₃, saŋtak₃, upuₓ, uzaglal",o0000108
http://www.wikidata.org/entity/Q87556166,"CUNEIFORM SIGN NE TIMES A, U+12249",𒉉,"enten, eš₁₃, entena",o0002070
http://www.wikidata.org/entity/Q87557398,"CUNEIFORM SIGN LU2 TIMES PAP, U+1251C",𒔜,,o0001983
http://www.wikidata.org/entity/Q87555116,"CUNEIFORM SIGN ASH OVER ASH TUG2 OVER TUG2 TUG2 OVER TUG2 PAP, U+1203B",𒀻,gašmu,o0000860
http://www.wikidata.org/entity/Q87557402,"CUNEIFORM SIGN LU2 TIMES TAK4, U+1251E",𒔞,,o0001984
http://www.wikidata.org/entity/Q87557411,"CUNEIFORM SIGN NINDA2 TIMES GISH, U+12523, CUNEIFORM SIGN NINDA2 TIMES GISH (𒉒 × 𒄑)",𒔣,,o0002101
http://www.wikidata.org/entity/Q87556176,"CUNEIFORM SIGN NI2, U+1224E",𒉎,"me₁₀, ni₂",o0000486
http://www.wikidata.org/entity/Q87555131,"CUNEIFORM SIGN BAG3, U+12042",𒁂,"bag₃, bak₃",o0000116
http://www.wikidata.org/entity/Q87556177,"CUNEIFORM SIGN NIM, U+1224F",𒉏,"num, nim, nem, nima, elama, elam, alamaₓ, deh₃, dehi₃, dih₃, dihi₃, elamu, enim₂, nam₃, ni₇, nu₃, rum₃, tehe₃, tehi₃, tu₈, tum₄, tumu₄",o0000482
http://www.wikidata.org/entity/Q87557420,"CUNEIFORM SIGN NINDA2 TIMES LAK-050, U+12527",𒔧,bariga,o0002106
http://www.wikidata.org/entity/Q87555140,"CUNEIFORM SIGN BALAG, U+12046",𒁆,"balag, buluŋ₅, balaŋ, bulug₅, bum₂, gud₁₀, gudu₁₀, lumha",o0000119
http://www.wikidata.org/entity/Q87555146,"CUNEIFORM SIGN BI, U+12049",𒁉,"bi, biz, be₂, ebirₓ, epir₂, ešemen₅, ešemin₅, gaš, huburₓ, ka₈, kaš, kas₂, kaṣ₂, pe₂, pi₂, sa₁₈, ša₂₁, siris₄, šu₁₃, su₁₅",o0000122
http://www.wikidata.org/entity/Q87556192,"CUNEIFORM SIGN NINDA2 TIMES ME PLUS GAN2 TENU, U+12257",𒉗,"endamekar, nindamekar",o0002085
http://www.wikidata.org/entity/Q87555291,"CUNEIFORM SIGN EGIR, U+12095",𒂕,"eger, egir, egera, eŋer, eŋera, eŋir, lumhaₓ, tum₁₃",o0000168
http://www.wikidata.org/entity/Q87557425,"CUNEIFORM SIGN NINDA2 TIMES PAP PLUS PAP, U+12529",𒔩,,o0002086
http://www.wikidata.org/entity/Q87557436,"CUNEIFORM SIGN SAG TIMES EN, U+1252E",𒔮,gurmedub,o0002276
http://www.wikidata.org/entity/Q87556215,"CUNEIFORM SIGN NUN LAGAR TIMES GAR, U+12264",𒉤,"gagaₓ, galgaₓ, ŋalgaₓ",o0002126
http://www.wikidata.org/entity/Q87556213,"CUNEIFORM SIGN NUN, U+12263",𒉣,"zel, nun, eridu, zil, erida, abₓ, agargaraₓ, dabaₓ, dabₓ, eridug, eriduga, gar₆, gara₆, li₁₁, nu₆, nuna, nunun, nuŋₓ, rabₓ, ṣil, sil₂, za₄, zalₓ",o0000488
http://www.wikidata.org/entity/Q87557451,"CUNEIFORM SIGN SHE PLUS NAM2, U+12534",𒔴,,o0002724
http://www.wikidata.org/entity/Q87555319,"CUNEIFORM SIGN EZEN TIMES A PLUS LAL, U+120A3",𒂣,"asil₅, asila₅, asilal₅, sil₇",o0001099
http://www.wikidata.org/entity/Q87556231,"CUNEIFORM SIGN NUNUZ, U+1226D",𒉭,"nus, nuz, nunu, nunus, nunuz, pel₅, sug₉",o0000490
http://www.wikidata.org/entity/Q87557469,"CUNEIFORM SIGN UR2 TIMES UD, U+1253D",𒔽,,o0002596
http://www.wikidata.org/entity/Q87557473,"CUNEIFORM SIGN URU TIMES LAK-668, U+1253F",𒔿,,o0002570
http://www.wikidata.org/entity/Q87555342,"CUNEIFORM SIGN EZEN TIMES LA, U+120AF",𒂯,"laban, gubalag, gubalaga, gublaga",o0001114
http://www.wikidata.org/entity/Q87555198,"CUNEIFORM SIGN DAG KISIM5 TIMES KAK, U+12063",𒁣,"gabar₂, kabar₂",o0000959
http://www.wikidata.org/entity/Q87555345,"CUNEIFORM SIGN EZEN TIMES LI, U+120B1",𒂱,libin,o0001115
http://www.wikidata.org/entity/Q87555355,"CUNEIFORM SIGN GA2, U+120B7, CUNEIFORM SIGN MAL",𒂷,"mala, alba, mal, pisan, pisag, bisag, bisaŋ, ŋa₂, bisan, ba₄, bešeŋ, ga₂, ge₂₆, ilba, ma₃, ŋe₂₆, pisaŋ, ša₁₃",o0000206
http://www.wikidata.org/entity/Q87556269,"CUNEIFORM SIGN PI TIMES A, U+12280",𒊀,wa₄,o0002247
http://www.wikidata.org/entity/Q87555364,"CUNEIFORM SIGN GA2 TIMES AN, U+120BC, CUNEIFORM SIGN AMA, CUNEIFROM SIGN DAGAL",𒂼,"ami, ama, ame, dagal, daŋal, damal, /damal/, arhuš₄, dagala, eme₄, hegal, heŋal, imi₂, maₓ, šaganₓ, šakkan₇",o0001286
http://www.wikidata.org/entity/Q87555227,"CUNEIFORM SIGN DARA4, U+12071",𒁱,"inna, ganam₆, dar₄, dara₄, durahₓ, gana₆, lahar₂, lahrum₂, nina₂, ninnaₓ, tara₄, tarahₓ, u₁₀, ua₂",o0000137
http://www.wikidata.org/entity/Q87555128,"be, bat, bad, cuneiform sign bad, CUNEIFORM SIGN BAD, U+12041",𒁁,"be, met, bata, zaz, bada, bat, med, mit, tile, bad, enlil, ziz, mitu, ulal, agaš, ba₉, bara₄, baṭ, bi₄, bid₂, bit₂, dihi, dim₇, edim, eš₇, idin, mat₂, me₄, meṭ, miṭ, miti, mud₂, mut₂, pad₂, pat₂, paṭ₂, pe₃, pet₂, pi₃, pid₂, pit₂, qit₃, ṣiṣ, sugin, sungin, ti₅, ṭil₂, zar₅, zara₅, zis, zu₄, zuru₉",o0000114
http://www.wikidata.org/entity/Q87556277,"CUNEIFORM SIGN PI TIMES I, U+12285",𒊅,wi₂,o0002252
http://www.wikidata.org/entity/Q87555229,"di, CUNEIFORM SIGN DI, U+12072",𒁲,"de, salim, di, silim, guruštiₓ, ša₁₈, sa₂, śa₂, sal₂, salagud, salgud, se₈, si₈, silima, siliₓ, sim₃, sisaₓ, šul₃, ṭe, te₁₀, ṭi, ti₄",o0000139
http://www.wikidata.org/entity/Q87555377,"CUNEIFORM SIGN GA2 TIMES BUR PLUS RA, U+120C2",𒃂,"gaburra, ŋaburra",o0001253
http://www.wikidata.org/entity/Q87555385,"CUNEIFORM SIGN GA2 TIMES DUB, U+120C6",𒃆,"emedub, gadub, ŋadub",o0001296
http://www.wikidata.org/entity/Q87556295,"CUNEIFORM SIGN PIRIG OPPOSING PIRIG, U+1228E, CUNEIFORM SIGN TIDNUM (𒄊 & 𒊊 )",𒊎,"tidnum, didanu, didanum, didnu, didnum, tidanu, tidanum, tidnim, tidnu",o0002242
http://www.wikidata.org/entity/Q87555246,"CUNEIFORM SIGN DU GUNU, U+1207C",𒁼,"suhuš, gim₅, gir₆, giri₆, im₅, išdu, išdumₓ, kas₅, kim₅, suh₆, šuhuš",o0000150
http://www.wikidata.org/entity/Q87555245,"CUNEIFORM SIGN DU OVER DU, U+1207B, LAH4",𒁻,"er₁₄, la₄, lah₄, laha₄, lalah, re₇, ri₇, su₈, sub₂, sug₂, sup₂",o0000989
http://www.wikidata.org/entity/Q87555395,"CUNEIFORM SIGN GA2 TIMES GAN2 TENU, U+120CB",𒃋,"dan₄, tan₄",o0001302
http://www.wikidata.org/entity/Q87556300,"Ri, CUNEIFORM SIGN RI, U+12291",𒊑,"re, dala, dal, ri, tal, tala, bagₓ, bakₓ, de₅, degₓ, di₅, eš₁₁, rig₅, ša₇, ṭal",o0000514
http://www.wikidata.org/entity/Q87555267,"CUNEIFORM SIGN DUN4, U+12088",𒂈,"dul₄, dun₄, migir₂, nigir₂, nimgir₂, niŋir₂, šudun₄, šutul₄, šutun₄, tul₆",o0000164
http://www.wikidata.org/entity/Q87556320,"CUNEIFORM SIGN SAG TIMES LUM, U+1229C",𒊜,hulum₂,o0002281
http://www.wikidata.org/entity/Q87555278,"CUNEIFORM SIGN E2 TIMES A PLUS HA PLUS DA, U+1208E",𒂎,,o0001154
http://www.wikidata.org/entity/Q87555276,"É (cuneiform), CUNEIFORM SIGN E2, U+1208D",𒂍,"bed, bet, bit, pet, pit, pid, bid, a₁₄, aʾ₃, betu, biṭ, biti, bitu, bītu, e₂, eʾ₃, iski, piṭ, ʾa₃",o0000180
http://www.wikidata.org/entity/Q87556728,"zu, CUNEIFORM SIGN ZU, U+1236A",𒍪,"zu, ka₁₄, ki₆, su₂, ṣu₂, zaₓ",o0000614
http://www.wikidata.org/entity/Q87555282,"CUNEIFORM SIGN E2 TIMES MI, U+12090",𒂐,"gagigₓ, itimaₓ",o0001158
http://www.wikidata.org/entity/Q87555281,"CUNEIFORM SIGN E2 TIMES GAR, U+1208F",𒂏,"egaraₓ, eŋaraₓ",o0001156
http://www.wikidata.org/entity/Q87555430,"CUNEIFORM SIGN GA2 TIMES ME PLUS EN, U+120DE",𒃞,"men, era₃, dan₂, eri₁₅, menaₓ, mi₄, min₇, tan₂",o0001271
http://www.wikidata.org/entity/Q87556337,"CUNEIFORM SIGN SAG TIMES UR, U+122A5",𒊥,"gud₂, guda₃, gudu₂",o0002289
http://www.wikidata.org/entity/Q87555289,"CUNEIFORM SIGN EDIN, U+12094",𒂔,"rabita, edina, bilₓ, bir₄, dinₓ, edena, edimₓ, edin, eru₅, erua₂, idenₓ, la₈, ri₁₀, ribₓ, ru₆, eden",o0000167
http://www.wikidata.org/entity/Q87556346,"SAL, CUNEIFORM SIGN SAL, U+122A9, 𒊩, MUNUS",𒊩,"rag, mem, mim, rak, raq, mi₂, gal₄, galla₄, gambiₓ, geme, kal₄, lagarₓ, mam₂, man₂, min₂, mu₁₀, mug₂, muk₀, muk₃, munus, munuz, murub, nunusₓ, ŋal₄, ša₁₂, šal, šel₄, f, sal, sala",o0000522
http://www.wikidata.org/entity/Q87555293,"CUNEIFORM SIGN EL, U+12096",𒂖,"el, sikil, dam₀, ele₂, eš₁₄, il₅, ili₅, ram₀",o0000170
http://www.wikidata.org/entity/Q87556344,"CUNEIFORM SIGN SAG GUNU, U+122A8",𒊨,"dul₃, sumur, dil₂, kuš₂, kušu₄, muh₄, muhhu, ṣalmu, sur₂, śur₂, šur₂, ugu₅",o0000519
http://www.wikidata.org/entity/Q87555446,"CUNEIFORM SIGN GA2 TIMES SHID, U+120E7",𒃧,emedub₂,o0001331
http://www.wikidata.org/entity/Q87555444,"CUNEIFORM SIGN GA2 TIMES SHE PLUS TUR, U+120E6",𒃦,"esagtur, esaŋtur",o0001276
http://www.wikidata.org/entity/Q87555305,"CUNEIFORM SIGN EN OPPOSING EN, U+1209C",𒂜,adaminₓ,o0001077
http://www.wikidata.org/entity/Q87555456,"CUNEIFORM SIGN GA2 TIMES UD PLUS DU, U+120EC",𒃬,,o0001275
http://www.wikidata.org/entity/Q87555464,"CUNEIFORM SIGN GAD, U+120F0",𒃰,"kat, gad, gat, kad, gada, gadu, gid₄, gida₄, kid₉, kit₉, kut₂, qad₃, qat₃, qaṭ₃, qid₄",o0000193
http://www.wikidata.org/entity/Q87556375,"CUNEIFORM SIGN SHAB6, U+122B8",𒊸,"šab₀, šab₆, šap₀, šap₆",o0002825
http://www.wikidata.org/entity/Q87555324,"CUNEIFORM SIGN EZEN TIMES BAD, U+120A6, BAD3",𒂦,"ug₅, bad₃, anₓ, ba₈, bada₃, bat₃, dur₈, durum, u₉, uga₅, uk₅, un₃, uŋ₅, uq₅",o0001104
http://www.wikidata.org/entity/Q87556376,"CUNEIFORM SIGN SHAR2, U+122B9",𒊹,"3600, n01, šar₂, 1(šar₂), 1(šargal), sar₂, sara₂, šara₆, sare₂, šargal",o0002827
http://www.wikidata.org/entity/Q87555480,"CUNEIFORM SIGN GAN2 TENU, U+120F8",𒃸,"kar₂, gar₁₉, garak, gur₆, guru₆, ilₓ, kara₂, kiri₂",o0000201
http://www.wikidata.org/entity/Q87556389,"CUNEIFORM SIGN SHESH, U+122C0, ŠEŠ",𒋀,"nan, sis, ahi, ses, sas, ah₂, aha₂, mun₄, muš₅, šas, šaš, šaṣ, še₁₆, šes, šeš, šeṣ, siš, šiš, šiṣ, šiz, zahₓ",o0002834
http://www.wikidata.org/entity/Q87555491,"CUNEIFORM SIGN GESHTIN, U+120FE",𒃾,"/mutin/, geštin, geština, ŋeštin, ŋeština",o0000208
http://www.wikidata.org/entity/Q87556393,"CUNEIFORM SIGN SHESHLAM, U+122C2",𒋂,šešlam,o0002835
http://www.wikidata.org/entity/Q87555496,"CUNEIFORM SIGN GI TIMES E, U+12101",𒄁,,o0001358
http://www.wikidata.org/entity/Q87556410,"CUNEIFORM SIGN SHIM TIMES IGI, U+122CC",𒋌,"šembulug₃, šimbulug₃",o0002754
http://www.wikidata.org/entity/Q87555508,"CUNEIFORM SIGN GI4 CROSSING GI4, U+12106",𒄆,"gigi, esir₅",o0001408
http://www.wikidata.org/entity/Q87555526,"CUNEIFORM SIGN GIR3 TIMES PA, U+1210F",𒄏,anšeₓ,o0001353
http://www.wikidata.org/entity/Q87556429,"CUNEIFORM SIGN SHU, U+122D7, Šu",𒋗,"qat, šu, qad, 1(šu), kat₇, qata, sagiₓ",o0002845
http://www.wikidata.org/entity/Q87555388,"CUNEIFORM SIGN GA2 TIMES EL PLUS LA, U+120C8",𒃈,"esikilla, eʾella, gasikilla, ŋasikilla",o0001256
